publishedAt;authorDisplayName;text;likeCount
2023-05-03T05:23:29Z;Sam Mudi;klo aq ttp anis biar ada perubahan ;0
2023-05-03T05:09:14Z;wong jowo;pak jokowi spertinya ingin mengakhiri perseteruan dan menghindari  capres karena efeknya sprrti tahun kmrin   maknya smunya d umumin sbgai capres dan cawapres kcuali dr kubu oposisi ;0
2023-05-03T04:58:43Z;Rizal Ahmad;kalo pkb ke gerindra    mantap  pdi bakalan nyungsep   ;0
2023-05-03T04:52:40Z;djaja surapati saragih;paling   idealbya prabowo  mahfud;0
2023-05-03T04:33:07Z;ghofur achong;anies  br gak malu tuh    ;0
2023-05-03T03:59:11Z;Susi Ana;presidenya yang penting bukan anak mama;0
2023-05-03T03:56:29Z;Susi Ana;kalau boleh usul  mahfud md;0
2023-05-03T03:48:14Z;Dayat Danny;anies baswedan;0
2023-05-03T03:46:39Z;Harto Sugeng;anies baswedan paling berkualitas untuk perubahan lebih baik  terbukti dki ;1
2023-05-03T03:11:19Z;Executive Muda;yg penting smua rakyat indonesia jngan smpai pilih pdip     br jngan mau digobloki trs oleh pemerintahan pdip     br cukup di era megawati sma jokowi indonesia hancur    ;0
2023-05-03T02:48:38Z;chenk steam;para capres hanya berebut suara masyarakat agar menang di pilpres bukan berebut untuk mensejahterakan masyarakat;0
2023-05-03T02:47:53Z;Eka Nellita;masih adakah pemilih dari partai ini  biar aja paratainya milih kalau masyarakat yg cerdas dan sehat tidak akan ada yg milih;0
2023-05-03T02:40:54Z;ridho wijaya;aku pingin perubahan  bukan petugas partia;0
2023-05-03T02:37:56Z;Jason JG;aku pilih yang rekam jejak  mana ada yg bukan petugas partai haha  anis saja di sopport nasdem  ;0
2023-05-03T02:22:57Z;Dina Wati;aku dukung airlangga  ;1
2023-05-03T02:18:35Z;Suratno Ratno;so pasti p ganjar      ;0
2023-05-03T02:17:15Z;Iyan Rangkuti;org sumatra tetap dukung prabowo   x prabowo masih unggul di sumatra;0
2023-05-03T02:09:14Z;Nina Anisa;siapa aja deh asal jgn dr pdip    boseeeen   ;0
2023-05-03T02:08:24Z;cah solobaru69;buang anggaran  ga usah pemilu lanjut pak jokowi az presidennya yg laen ga mampu   ;0
2023-05-03T02:04:24Z;doni sunaryo;wooooi harusny capres itu pak andika perkasa;0
2023-05-03T02:02:53Z;Tubagus Fahmi;prabowo ketum partai  biar gx disetir;0
2023-05-03T02:02:41Z;jho xeon;ganjar maju terus;0
2023-05-03T02:01:55Z;MHidayat73 Channel;pemilunya jurdil ga ;0
2023-05-03T02:00:38Z;ABAH BANTEN  GIRANG; periode naik gaji  persen              pesuruh partai    mari pilih pelayan rakyat;0
2023-05-03T01:42:37Z;RTV Chanel;masalah pribadi jika calonnya bagus dari pdip ttp aku takkan nyoblos   nyesel x periode milih itu orang  ;0
2023-05-03T01:40:33Z;Esa Purniawati;capres berapa saja boleh  asal jng salah pilih  klo yg rambutnya putih sebentar lagi pikun dan otaknya pasti gk brfungsi dan rakya gk bakal milih capres dari pdip yg partainya wong licik itu;0
2023-05-03T01:33:22Z;bunda neni;cm mau habiskan anggaran negara  yg terpenting hy p ganjar sama p mahfud  yg lain mending minggir aja ;0
2023-05-03T01:32:12Z;paimin;aku pilih petugas rakyat yg tdk utang ugal ugalan;0
2023-05-03T01:24:48Z;Kasimin Spd2;jadilah pemilih cerdas  salah memilih rugi dunia akhirat  spt yang terjadi dua pemilu lalu  indonesia hancur banyak hutang;0
2023-05-03T01:23:45Z;Dahlia Febrian;anis lah pilihanq;0
2023-05-03T01:20:29Z;Kasimin Spd2;berfikir jernih pilih pak anis  hanya beliau yang berani melawan oligarki  sudah terbukti di dki;17
2023-05-09T02:41:08Z;Air Langga;oli gearbox klo denger nama anis  anis itu tai  negara itu menyangkut nasib orang byk di tangan presiden negara itu bisa maju bisa hancur  tapi di pikiran anis bar edan itu hanya ambisi ingin duduk dikursi presiden  tanpa disertai kemampuan memimpin negara wlopun indonesia tdk separah negara ukraina bila di pimpin anis klo ada yg baik utk apa pilih anis dan klopun capres nya cuma anis saja saya tdk mau coblos anis  negara bagi anis adalah mainannya  bener bener tai itu anis ;0
2023-05-09T02:19:10Z;Algiver Channel;setujuh   biar bubar negara   ;0
2023-05-08T23:01:46Z;Air Langga;  anis itu orang yg berfikir aneh  jokowi wacanakan mobil listrik utk ramah lingkungan dan mengatasi kelangkaan bbm  malah kata anis bar edan mobil listrik bikin macet memangnya mobil bbm tdk bikin macet dr dlu jkt macet trs itu mobil bbm anis itu gk punya gagasan apa quot  kok bisa di calonkan presiden  negara ini mau jd negara apa  negara tempat nya kadrun   ;0
2023-05-08T22:08:11Z;FaizBauketek; quot berfikir jernih quot  aowkwowkwwowok;1
2023-05-08T17:03:53Z;Jubaedah;mana sih bukti nyata anie hehe;0
2023-05-03T01:17:38Z;Kasimin Spd2;jangan pilih petugas partai  dia akan berkhianat kepada rakyat;0
2023-05-03T01:03:44Z;Eri Zal;aku pilih calon capres yg suka doyan nonto filem porno   biar nanti rakyat diajak nonton bareng   boxeb   seru  tu  pastilah para cukong oligarcy dukung orang yg memberi kebebasan kpd pengusaha besar kls kakab  raktat pribumi tetap akan jadi budak kacung dinegeri sendiri   itu yg diinginkan oleh rezim korup  si raja hutang   ;0
2023-05-03T00:41:00Z;Eka Purwanta;yang penting petugas rakyat   titik;0
2023-05-03T00:33:51Z;Garangan Garangan;semoga doyok kadir ri ;0
2023-05-03T00:18:17Z;Ardhy Faqyh Al-Khuzaimah;anies baswedan for president ri   ;1
2023-05-03T00:09:02Z;Pak Saween;makin bnyk capres  makin bagus utk menetralisir kecurangan;1
2023-05-03T00:06:37Z;Aziz Zuhri;pinter ngomong pinter mimpin  pinter ngatur dan pinter banyak sekali ya pak anies;10
2023-05-03T00:05:36Z;Hendri agustian Hendri agustian;selain  dari pak menhankam prabowo semua  capres pencari harta kekaya   an    ;0
2023-05-02T23:57:58Z;Muhamad Isnaini;udah kapok sm pdi  saatnya pak anis;0
2023-05-02T23:52:58Z;Bambang Prasetyo;orang pintar milihnya pk prabowo s untuk jdi presiden;0
2023-05-02T23:42:20Z;Made Sudhi;lebih baik  capres demi biaya politik dari negara lebih hemat jangan kebablasan demokrasi politik demi keamanan ini waspadalah      ;0
2023-05-02T23:41:34Z;Ma Mun;lebih banyak pesertanya hasilnya akan lebih baik  br tapi bagi gua sie pak prabowo masa lalu pak jokowi massa suram dan kelam  pak ganjar massa bodoh  br untuk pak anis baru tuh massa depan yg terang benderang;0
2023-05-02T22:47:18Z;mazhendotcom;siapapun presidenya yang pnting jgn anis     ;0
2023-05-02T22:45:30Z;Pak Matsate;partai ppp bunuh diri dukung ahli porno       kaom partai ppp dukung pak anis;0
2023-05-02T22:33:48Z;Christian Hariyanto;ganjar dong sudah pasti ;0
2023-05-02T22:33:06Z;Pemirsa Budiman;bagus utk demokrasi  tp yg lebih penting pemilu benar  jurdil;0
2023-05-02T22:27:30Z;VENESA FARM; lg mahfud md jos;0
2023-05-02T22:26:10Z;Hendras Sakti;gak ada  kandidat  yang ada cuma  kandidat  br kandidat anies dan non anies  br karena yang  kandidat non anies adalah ciptaan reziem era jokowi yntuk memecah suara pemilih capres anies  untuk memberi jalan mulus capres ganjar  br  br skenarionya adalah bahwa ganjar sudah di setting untuk menang pilpres  dgn berbagai skenario pilpres  br  br sudah ketebak dan sudah ditentukan jadi pesanan para  quot pemilik modal quot  bahwa pemenang pilpres harus ganjar  br  br insyaallah  juta lebih rakyat indonesia akan melawan ini  br bismillah   ;0
2023-05-02T22:24:14Z;Netizen Budiman;petugas partai masih dicintai  karena rakyat indonesia masih banyak yg belom melek politik busuk;0
2023-05-02T22:19:24Z;oreg oreg 337;prabowooo lahh  cpres gk apa p plinpan dri ke grindra ke pdi;0
2023-05-02T22:19:19Z;Miftah Rachmat;anis aja;0
2023-05-02T21:04:49Z;Ari Anto;prabowo belum jelas kasih cawapres kalo trnyata bukan imin  bakalan d phpin doang;0
2023-05-02T21:00:54Z;suryati suryati;cukup  partai saja   pendapatku  ;0
2023-05-02T19:59:16Z;Slamet Haryanto;ah paling banyak  pasangan;0
2023-05-02T19:59:05Z;bakso kakus;sinungkalan dewa wolu        ada dewa berbadan manusia  sabdo palon menagih janji yg ingkar janji mati ;0
2023-05-02T19:14:21Z;iwan yamin;ga ada yang bagus;0
2023-05-02T19:08:09Z;JAWA OK Gaming;ridwan kamil  br ahy br rokie gerung;0
2023-05-02T18:45:06Z;Rohman;saya heran ya  pdip di medsos dari dulu banyak yg benci  tapi menang ya ;0
2023-05-02T18:24:01Z;decky fransty;tetap pak ganjar dong    br yg jelas kerja nyata bukan kerjanya bikin puisi   ;0
2023-05-02T18:15:39Z;Handzallah Akbar;pilih perubahan insya allah tdk banyak janji  ;0
2023-05-02T18:15:31Z;Rafael Moa;kami sekeluarga pilih pak prabowo   ;2
2023-05-08T17:10:18Z;Rafael Moa;  vernandes yang punya keluarga saya apa anda    br keluarga kami punya kenangan bersama prabowo di timor leste ;0
2023-05-07T15:09:01Z;Sheman Vernandes;saya belum yakin keluarga kamu pilih prabowo;0
2023-05-02T17:54:08Z;Wahyu 56;yang jelas yang terbukti sukses adalah ganjar  br ganjar telah sukses menggagalkan piala dunia u di nkri dan ganjar sukses membunuh masa depan anak bangsa yang bermimpi ingin menjadi pesepak bola taraf dunia ;0
2023-05-02T17:51:03Z;Coki Dai;pada akhirnya semua akan mahfud md;0
2023-05-02T17:22:08Z;TJAKRA krisna;siapapun  asal bukan dari partai mak lampir;0
2023-05-02T17:16:59Z;Arman Adam;cadas cadas saya gusur br tenggelamkan partai merah;0
2023-05-02T17:05:49Z;Ari yudhapradipta;pokoknya banteng ogah  jawa tengah tetap antara anis atau prabowo  pdi ogah;0
2023-05-02T16:43:36Z;Ahmad Mudakkir;jelas anislah;0
2023-05-02T16:43:22Z;Freddy Junius C.U Hasibuan;prabowo oke lah;0
2023-05-02T16:21:57Z;Kang Jebeh;saya pilih anies  br   katanya selalu indah br   wajahnya manis  spt namanya    anis    br   dia keturunan arab br   kalau bicara meyakinkan br   cara bicaranya hebat br   senyumnya manis br   tutur katanya baik  mirip buku pelajaran br   program kerja   eh  kalimat bicaranya hebat br   hasil kerja yg    eh  dia berhasil bikin jalur sepeda br   mh   trs  apa lg ya     ;2
2023-05-03T16:43:01Z;ahmad dowi; ektp;0
2023-05-03T13:18:48Z;joy alfa;bicaranya pake melet   ;1
2023-05-02T16:02:48Z;jajaran;klo gw sih lbih cocok najwa sihab    br asal jgn giring nidji aja  geli gw dengernya kya dglitikin ketek gw     ;0
2023-05-02T15:59:38Z;Robi Galuhmas;gak ada yg bener pilihanya;0
2023-05-02T15:49:45Z;Ariev Ridwan;semoga pak prabowo jadi presidenku;0
2023-05-02T15:42:51Z;Uyun saeful;mun kang dedi mulyadi nyalonkeun   kuring nu ngadukung paling hareup n   hidup kang dedi mulyadi   sha nu satuju angkt jempol n    ;0
2023-05-02T15:39:56Z;Najwa Putri;gw pilih pak prabowo   br ogah pilih petugas partai ;0
2023-05-02T15:33:21Z;LOKER NUSANTARA OFFICIAL;ganjar  amp  mahfud md br  br presiden  amp  wakil presiden indonesia tahun  ;1
2023-05-02T15:28:48Z;vix owel;no moncong putih;0
2023-05-02T15:21:29Z;Imam Alfatih;anies baswedan;0
2023-05-02T15:19:35Z;Penelitian Guppy;nya mahfud md;0
2023-05-02T15:12:51Z;Miduk Manalu;aku pilih  pak ganjar pranowo;0
2023-05-02T15:09:09Z;Nurhalimah Nurhalimah;lebih banyak calon akan lebih baik;0
2023-05-02T15:09:08Z;iseng canel;tidak pilih petugas partai;0
2023-05-02T14:59:11Z;Julham Sadewo;heyy kau nenek lampir mau kau bikin cawapres yang unggul tetap anies baswedan dasar rezim oligarki anjinggg            ;0
2023-05-02T14:54:04Z;Yanuar Ragenata;menurut saya anti pdip;0
2023-05-02T14:53:09Z;Faizal Karim;the next petugas partai;0
2023-05-02T14:51:54Z;Fais;siapapun yg jadi presiden tolong korupsi di hukum mati;1
2023-05-02T14:51:10Z;adi rosyadi;gak mungkin kalo sampek ada  capres  maksimal  capres;0
2023-05-02T14:48:02Z;mf Husain;editor pengmeme handal  ;0
2023-05-02T14:45:46Z;Ar My; anies ri  ;0
2023-05-02T14:44:56Z;ULTRAMEN;gw pilih arteria dahlan    ;0
2023-05-02T14:44:09Z;H S_;yg menang ttep banteng dah di atur;0
2023-05-02T14:41:20Z;Ricardo Omby;satria piningit jadi presiden tahun berapa ya ;0
2023-05-02T14:33:55Z;Sis woko bramakumbara;wau mantap setuju ha ha ha;0
2023-05-02T14:24:25Z;Ganteng Tiada Tara;anies   luhut jowssss  ;0
2023-05-02T14:02:51Z;Arya nto;ini nih bukti wartawan yang tak punya wawasan  kerjanya bikin pembodohan publik   br capres itu maksimal cuma  tak mungkin bisa   apalagi  ;0
2023-05-02T13:57:47Z;ragil;jabang bayik ganjar anis males tahun depan milih;0
2023-05-02T13:52:48Z;naga onar;apapun pilihannya     yg pasti bukan pdi     ;0
2023-05-02T13:45:31Z;Abdul gaed Zailani;uda pak  anis baswedan  aku pilih     ;0
2023-05-02T13:43:41Z;@hanivv89 my name instagram;tidak tidakk ayoo jokowiii lagiii  sampai ;0
2023-05-02T13:43:41Z;@hanivv89 my name instagram;tidak tidakk ayoo jokowiii lagiii  sampai ;0
2023-05-02T13:39:04Z;Walidi;makin banyak makin bagus    ;0
2023-05-02T13:36:50Z;Candro Casolosedita;lebih banyak capres adalah lebih bagus  menghindarkan terjadinya pemilu sandiwara  kongkalikong menang jadi presiden kalah jadi menteri ;0
2023-05-02T13:17:52Z;Sahal Ma'arif;tetep anies dong;0
2023-05-02T13:13:36Z;Riki Ramadhani;si ganjar jadi boneka selanjutnya;0
2023-05-02T13:07:55Z;Mahmud Djojosaman;kalau nggak prabowo yaa anis   ganjar suka  tapi emak nya itu lhooo  ;0
2023-05-02T13:05:36Z;dedi jamal;anies yes;0
2023-05-02T13:04:15Z;Dimas Firmansyah_4TA05;mardigu wowiek lahh;0
2023-05-02T12:57:45Z;Sulastri Lastri;ingat awas lo    kalau pilih tukang bakso lo    haahaa mbk puan tertawa  gimana gitu kalau mau pilih calon dari pdip haahaa ngak papa keluarga saya kamu tertawakan;0
2023-05-02T12:51:06Z;Logic Discuss;politik negeri ini gak memikirkan rakyat yang diurusin cuma parpol dan pejabat ;1
2023-05-02T12:49:44Z;rama kamil elfatih;kib bubar sblm pilpres hehe;0
2023-05-02T12:46:58Z;Azmya Sabiya;anies  prabowo  ridwan kamil    asal jangan dari banteng merah  ;0
2023-05-02T12:43:51Z;Irsad Irsad;anis baswedan dan mahfud md;0
2023-05-02T12:43:25Z;Irsad Irsad;saya anis baswedan;0
2023-05-02T12:40:43Z;Agungbri Sam;anis  ri  ;0
2023-05-02T12:28:31Z;khidrostati kandar;orang lombok ya pak anis aja;0
2023-05-02T12:26:17Z;Handi Suwito;yg pake pencitraan   kedepan nya ttp hancur   yg penting bukan dari partai kebo aja     ;0
2023-05-02T12:21:51Z;Indo Railfans;mahfud md yesss    ;0
2023-05-02T12:15:51Z;Amri Maulana;pilih yg takut pda allah  jika allah sja tdk takuti mereka   apalagi kita         ;0
2023-05-02T11:56:44Z;Joko Srimulyono;mau       ato  capres   tetap anies capresnya;0
2023-05-02T11:50:56Z;Nana Supriatna;rakyat cerdas pilih capres cerdas berkualitas pa anis ri ;4
2023-05-02T11:46:23Z;Krisna Ardiansyah;siapapun calonya asal jangan  ;0
2023-05-02T11:30:46Z;Tino Kristianto;hanya pak ganjar pilihanku bukan yang lain ;0
2023-05-09T07:18:47Z;Much. Faisal Hafiz;partai merah lagi  partai merah lagi;0
2023-05-02T11:23:01Z;Rendy Yoga;lebih seru rakyat byk pilihan;0
2023-05-02T11:11:14Z;Tarlani Lani;mniurut q y tergantung kpu bawaslu dn mk    biasalah   manipulasi data ;0
2023-05-02T11:09:36Z;Azm;bukan sengit  tapi sengaja untuk menggembosi suara islam untuk anies  klo head to head anies vs ganjar  bisa anies menang seperti pilgub jakarta ;0
2023-05-02T11:06:06Z;Sofia Chaliza Tambusai;anis harga mati;0
2023-05-02T11:02:38Z;Durian Bawor Kemranjen;kalo prabowo maju  aku pasti pilih prabowo;0
2023-05-02T10:51:31Z;muzaki amri;ni pesta demokrasi rakyat  apa pestanya partai;0
2023-05-02T10:41:06Z;Cen Drux;tuan guru bajang zainul majdi;0
2023-05-02T10:35:04Z;Heru Paloma;pdip harusnya usung mahfud md dan wakilnya sandiaga uno  itu bs bersaing sama prabowo ;0
2023-05-02T10:27:58Z;TB priya Hidayat;pasrah aj sm alloh swt para capres  jgn tergantung sm partai tar di ungkit   tp tergantung sm rakyat yg jadikan bpk sebagai bpk negara yg terbaik  ok      ;0
2023-05-02T10:19:22Z;Harris Bartis;kali ini dukung pak prabowo karena cuman beliau yg ketum partai dan partai sendiri  ;0
2023-05-02T10:16:48Z;Gundala;pilihan utama anies baswedan   lalu prabowo     ganjar ogah   tukang nonton bokep gak punya prestasi jd gubernur jateng;0
2023-05-02T10:16:13Z;Kakunge Gibran;sak karepmu    ;0
2023-05-02T10:11:25Z;Abi Arzaqi;anies rashid baswedan;0
2023-05-02T10:00:21Z;Imam Khanafie;bila persyaratan sangat mudah ya hslnya juga seperti ini kyk partai smpek  jd nek capres bs  atau lebih ya nggak kaget   nnti ada aturan baru yg dpt persetujuan dari  ketua rt di seluruh indonesia akn bs nyapres dstnya;0
2023-05-02T09:59:11Z;Bayu Agriandi;prabowo ok;0
2023-05-02T09:50:15Z;Dadi Umaedi;pa anis jos   ;9
2023-05-02T09:44:09Z;Iwan Salma;tetap pilih pak anies karena pak anies bukan petugas partai    ;0
2023-05-02T09:25:56Z;Akhmad Khoirul;all in prabowo subianto;0
2023-05-02T09:17:24Z;Muh Syaifudin;mls;0
2023-05-02T08:57:08Z;amy yudha;saya tetap pilih pak ganjar;0
2023-05-02T08:54:08Z;Rafael Azzam;pokoke anies       ;0
2023-05-02T08:48:37Z;Oposisi Terdepan;ingat jangan ada yg milih pdi p  br pdi p duplikat partai komunis ;0
2023-05-02T08:48:14Z;Agung Winata;prabowo karna dia ketum bukan dipilih ketua partai  klo yg di pilih ama ketua partai pasti presiden tersebut bkl jdi kacung partai;0
2023-05-02T08:47:37Z;Oposisi Terdepan;selain kader pdi p aku yakin bisa membawa perubahan indonesia yg sejahtera karna semua undang prodak pdi p hanya menguntungkan kloninya doang dan sangat merugikan negara  amp  rakyat miskin ;0
2023-05-02T08:47:21Z;Agus Mono;kl sy cawapresnya  mahfud md    prabowo s    cak  imin ;0
2023-05-02T08:36:05Z;Akson Ferdian;jangan sampai pilih partai pdip;0
2023-05-02T08:32:14Z;Arif Dwi Raharjo;gpp klo g pak aniez y prabowo aj   pntg gak pdi br rakyt pd trauma pdi  tkt d jmn covid  langka minyk goreng  bbm g stabil;0
2023-05-02T08:22:42Z;Al Fatin;tetep pa anies trbukti dki selalu dapat piagam dari dunia anies its the best;37
2023-05-07T06:29:04Z;yalven nengo;  almahdy ahahajahahah  ini lagi mimpi basah kah         anis planga plongo gitu mau jadi presiden indoa bagian timor ga ada yg milih anis woeeee       atau lho datang bulan         ;0
2023-05-07T02:09:23Z;GARUDA CHANNEL;     yang realistis dong klo komen  kocak banget;0
2023-05-07T00:08:11Z;Nurrizwan;saya pilih ibu puan yang hobi matiin mik;0
2023-05-06T23:37:22Z;Dary;ini orang bener hidup di jakarta kah  gk tau seberapa hancurnya kali ciliwung semenjak anies naik normalisasi sungai gk dilanjutin trus pasukan oren cuma sehari sekali kerjanya;1
2023-05-06T23:12:45Z;Sumarmi Kija;aku ga yakin anis bisa maju soalnya entah demorat mau apa engga jadi cawapres kalau jadi capres pasti mau;0
2023-05-02T08:11:39Z;zainal arifin;ganjar petugas partai wakanda oligarki jilid ke dua   ;0
2023-05-02T08:07:28Z;Hartini Binorong;ganjar aja lah;0
2023-05-02T07:54:25Z;Joko WA;kalau menurutku jangan sampai  pasang capres   kondisi ini sangat menguntungkan anis   karena secara matematika diatas  kertas   koalisi pemerintah pecah     sementara anis tetap   partai pendukung  capress   br cerdas dikit ngapa ;0
2023-05-02T07:45:00Z;Mamiq ary;skali prabowo tetap prabowo   nkri harga mati   ;0
2023-05-02T07:34:21Z;Kung Mania Channel;kib itu lucu  katanya indonesia bersatu  tapi capres nya lebih dari satu  intinya cuma satu  kewalahan melawan anies baswedan   ;2
2023-05-02T07:34:09Z;eko sumaryanto;lebih seru emang     br tinggal kib    mudahan kib buat poros sendiri golkar   pan usung airlangga  zul ;0
2023-05-02T07:20:12Z;Dede Kusbandi;calon capres ada  mah atuh pasti anies dong pemenang nya  tapi kalau dua ganjar sm anies bakal rame deh;0
2023-05-02T07:14:36Z;Privato;anis gugur  kalok cumak hanya nasdem dan pks jika tanpa demokrat      ;0
2023-05-02T07:13:30Z;Wiharyono Wi;maaf mohon ijin share  trims;0
2023-05-02T07:02:42Z;Andi Dwi Darmawan;jangan pilih yang pencitraan;0
2023-05-02T06:51:16Z;Channel News;aku pilih anies baswedan lebih baik track recordnya dari capres yg lain    ingat ku haramkan laknat  turunan cacat utk oknum yg membuat curang saat pemilu;0
2023-05-02T06:42:27Z;MERAH-PUTIH;sampai kiamat pun    najis pilih dari pdip   pilihlah capres yang bukan dari pdip   ;0
2023-05-02T06:40:55Z;MERAH-PUTIH;halo ppp saya minta ganti logo ka   bah jangan kau pakai untuk logo partai   ganti kerbau kek atau logo apa kek   sebagai umat islam  saya sangat tidak suka gambar ka   bah di pakai untuk logo koruptor   ;0
